Achitecture,Base Clock,Base Power,Gen,IGPU Frequency,Launch Date,Link,Max Boost Clock,Max Power,Memory Channels,Memory Type,Name,Series,Total Cache,Total Cores,Total Threads
14,3.7,0,3,1000,Q2'20,https://www.intel.com/content/www/us/en/products/sku/199281/intel-core-i310300-processor-8m-cache-up-to-4-40-ghz/specifications.html,4.4,0,,4,i3-10300,10th Generation Intel® Core™ i3 Processors,8,4,8.0
22,3.5,0,7,1000,Q3'13,https://www.intel.com/content/www/us/en/products/sku/77656/intel-core-i74771-processor-8m-cache-up-to-3-90-ghz/specifications.html,3.9,0,,3,i7-4771,4th Generation Intel® Core™ i7 Processors,8,4,8.0
7,4.4,55,5,1000,Q2'22,https://www.intel.com/content/www/us/en/products/sku/228794/intel-core-i512450hx-processor-12m-cache-up-to-4-40-ghz/specifications.html,4.4,157,,5,i5-12450HX,12th Generation Intel® Core™ i5 Processors,12,8,12.0
22,2.9,0,5,1000,Q2'13,https://www.intel.com/content/www/us/en/products/sku/75044/intel-core-i54570s-processor-6m-cache-up-to-3-60-ghz/specifications.html,3.6,0,,3,i5-4570S,4th Generation Intel® Core™ i5 Processors,6,4,4.0
14,0.6,3,3,1000,Q1'21,https://www.intel.com/content/www/us/en/products/sku/213356/intel-core-i310100y-processor-4m-cache-up-to-3-90-ghz/specifications.html,3.9,7,,3,i3-10100Y,10th Generation Intel® Core™ i3 Processors,4,2,4.0
14,2.4,35,5,1000,Q3'20,https://www.intel.com/content/www/us/en/products/sku/208016/intel-core-i510200h-processor-8m-cache-up-to-4-10-ghz/specifications.html,4.1,45,,4,i5-10200H,10th Generation Intel® Core™ i5 Processors,8,4,8.0
14,1.0,25,5,1000,Q1'21,https://www.intel.com/content/www/us/en/products/sku/212273/intel-core-i511400t-processor-12m-cache-up-to-3-70-ghz/specifications.html,3.7,35,,4,i5-11400T,11th Generation Intel® Core™ i5 Processors,12,6,12.0
14,3.5,0,5,1000,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97150/intel-core-i57600-processor-6m-cache-up-to-4-10-ghz/specifications.html,4.1,0,,4,i5-7600,7th Generation Intel® Core™ i5 Processors,6,4,4.0
14,3.7,0,3,1000,Q2'19,https://www.intel.com/content/www/us/en/products/sku/191793/intel-core-i39320-processor-8m-cache-up-to-4-40-ghz/specifications.html,4.4,0,,4,i3-9320,9th Generation Intel® Core™ i3 Processors,8,4,4.0
10,0.8,7,5,1000,Q3'20,https://www.intel.com/content/www/us/en/products/sku/208657/intel-core-i51130g7-processor-8m-cache-up-to-4-00-ghz-with-ipu/specifications.html,4.0,15,,4,i5-1130G7,11th Generation Intel® Core™ i5 Processors,8,4,8.0
14,3.0,0,7,0,Q2'19,https://www.intel.com/content/www/us/en/products/sku/193738/intel-core-i79700f-processor-12m-cache-up-to-4-70-ghz/specifications.html,4.7,0,,4,i7-9700F,9th Generation Intel® Core™ i7 Processors,12,8,8.0
22,1.3,0,3,850,Q3'13,https://www.intel.com/content/www/us/en/products/sku/75988/intel-core-i34010y-processor-3m-cache-1-30-ghz/specifications.html,1.3,0,,3,i3-4010Y,4th Generation Intel® Core™ i3 Processors,3,2,4.0
14,2.6,35,7,950,Q1'16,https://www.intel.com/content/www/us/en/products/sku/93341/intel-core-i76770hq-processor-6m-cache-up-to-3-50-ghz/specifications.html,3.5,45,,4,i7-6770HQ,6th Generation Intel® Core™ i7 Processors,6,4,8.0
7,2.4,0,7,1000,Q3'22,https://www.intel.com/content/www/us/en/products/sku/229953/intel-core-i712800hl-processor-24m-cache-up-to-4-80-ghz/specifications.html,4.8,0,,5,i7-12800HL,12th Generation Intel® Core™ i7 Processors,24,14,20.0
14,2.1,0,3,950,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97124/intel-core-i37102e-processor-3m-cache-2-10-ghz/specifications.html,2.1,0,,4,i3-7102E,7th Generation Intel® Core™ i3 Processors,3,2,4.0
14,2.6,0,5,1000,Q1'21,https://www.intel.com/content/www/us/en/products/sku/212270/intel-core-i511400-processor-12m-cache-up-to-4-40-ghz/specifications.html,4.4,0,,4,i5-11400,11th Generation Intel® Core™ i5 Processors,12,6,12.0
14,2.2,9,7,1000,Q3'15,https://www.intel.com/content/www/us/en/products/sku/91497/intel-core-i76650u-processor-4m-cache-up-to-3-40-ghz/specifications.html,3.4,15,,4,i7-6650U,6th Generation Intel® Core™ i7 Processors,4,2,4.0
7,2.6,125,5,1000,Q4'23,https://www.intel.com/content/www/us/en/products/sku/236799/intel-core-i5-processor-14600k-24m-cache-up-to-5-30-ghz/specifications.html,5.3,181,,5,i5-14600K,Intel® Core™ i5 Processors (14th gen),24,14,20.0
7,1.5,55,7,1000,Q1'24,https://www.intel.com/content/www/us/en/products/sku/235997/intel-core-i7-processor-14700hx-33m-cache-up-to-5-50-ghz/specifications.html,5.5,157,,5,i7-14700HX,Intel® Core™ i7 Processors (14th gen),33,20,28.0
22,1.5,0,3,850,Q3'13,https://www.intel.com/content/www/us/en/products/sku/76608/intel-core-i34012y-processor-3m-cache-1-50-ghz/specifications.html,1.5,0,,3,i3-4012Y,4th Generation Intel® Core™ i3 Processors,3,2,4.0
7,1.0,35,7,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/134596/intel-core-i712700t-processor-25m-cache-up-to-4-70-ghz/specifications.html,4.6,99,,5,i7-12700T,12th Generation Intel® Core™ i7 Processors,25,12,20.0
14,3.8,0,3,1000,Q3'15,https://www.intel.com/content/www/us/en/products/sku/90731/intel-core-i36300-processor-4m-cache-3-80-ghz/specifications.html,3.8,0,,4,i3-6300,6th Generation Intel® Core™ i3 Processors,4,2,4.0
22,2.7,0,7,0,Q1'14,https://www.intel.com/content/www/us/en/products/sku/75555/intel-core-i74700ec-processor-8m-cache-up-to-2-70-ghz/specifications.html,2.7,0,,3,i7-4700EC,4th Generation Intel® Core™ i7 Processors,8,4,8.0
22,3.0,0,3,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/77487/intel-core-i34150t-processor-3m-cache-3-00-ghz/specifications.html,3.0,0,,3,i3-4150T,4th Generation Intel® Core™ i3 Processors,3,2,4.0
22,1.8,0,3,1000,Q3'13,https://www.intel.com/content/www/us/en/products/sku/75110/intel-core-i34100u-processor-3m-cache-1-80-ghz/specifications.html,1.8,0,,3,i3-4100U,4th Generation Intel® Core™ i3 Processors,3,2,4.0
14,4.0,0,3,0,Q1'19,https://www.intel.com/content/www/us/en/products/sku/191126/intel-core-i39350kf-processor-8m-cache-up-to-4-60-ghz/specifications.html,4.6,0,,4,i3-9350KF,9th Generation Intel® Core™ i3 Processors,8,4,4.0
14,3.1,0,5,1000,Q2'15,https://www.intel.com/content/www/us/en/products/sku/87713/intel-core-i55350h-processor-4m-cache-up-to-3-50-ghz/specifications.html,3.5,0,,3,i5-5350H,5th Generation Intel® Core™ i5 Processors,4,2,4.0
7,4.4,65,5,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/134586/intel-core-i512400-processor-18m-cache-up-to-4-40-ghz/specifications.html,4.4,117,,5,i5-12400,12th Generation Intel® Core™ i5 Processors,18,6,12.0
14,2.1,35,7,1000,Q2'18,https://www.intel.com/content/www/us/en/products/sku/134899/intel-core-i78850h-processor-9m-cache-up-to-4-30-ghz/specifications.html,4.3,45,,4,i7-8850H,8th Generation Intel® Core™ i7 Processors,9,6,12.0
14,0.8,10,7,1000,Q3'17,https://www.intel.com/content/www/us/en/products/sku/122589/intel-core-i78550u-processor-8m-cache-up-to-4-00-ghz/specifications.html,4.0,25,,4,i7-8550U,8th Generation Intel® Core™ i7 Processors,8192,4,8.0
7,1.9,28,7,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232175/intel-core-i71370pe-processor-24m-cache-up-to-4-80-ghz/specifications.html,4.8,28,,5,i7-1370PE,13th Generation Intel® Core™ i7 Processors,24,14,20.0
14,3.0,95,9,1000,Q1'21,https://www.intel.com/content/www/us/en/products/sku/212325/intel-core-i911900k-processor-16m-cache-up-to-5-30-ghz/specifications.html,5.3,125,,4,i9-11900K,11th Generation Intel® Core™ i9 Processors,16,8,16.0
14,3.4,0,5,1000,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97123/intel-core-i57500-processor-6m-cache-up-to-3-80-ghz/specifications.html,3.8,0,,4,i5-7500,7th Generation Intel® Core™ i5 Processors,6,4,4.0
14,1.7,0,7,1000,Q3'19,https://www.intel.com/content/www/us/en/products/sku/192996/intel-core-i78557u-processor-8m-cache-up-to-4-50-ghz/specifications.html,4.5,0,,4,i7-8557U,8th Generation Intel® Core™ i7 Processors,8,4,8.0
7,2.4,35,3,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232105/intel-core-i313100te-processor-12m-cache-up-to-4-10-ghz/specifications.html,4.1,35,,5,i3-13100TE,13th Generation Intel® Core™ i3 Processors,12,4,8.0
14,3.1,0,5,1000,Q2'15,https://www.intel.com/content/www/us/en/products/sku/87715/intel-core-i55675r-processor-4m-cache-up-to-3-60-ghz/specifications.html,3.6,0,,3,i5-5675R,5th Generation Intel® Core™ i5 Processors,4,4,
14,2.0,0,7,1000,Q4'15,https://www.intel.com/content/www/us/en/products/sku/90615/intel-core-i76822eq-processor-8m-cache-up-to-2-80-ghz/specifications.html,2.8,0,,4,i7-6822EQ,6th Generation Intel® Core™ i7 Processors,8,4,8.0
7,1.4,15,5,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/233392/intel-core-i51345ue-processor-12m-cache-up-to-4-60-ghz/specifications.html,4.6,15,,5,i5-1345UE,13th Generation Intel® Core™ i5 Processors,12,10,12.0
7,4.4,45,5,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/132222/intel-core-i512450h-processor-12m-cache-up-to-4-40-ghz/specifications.html,4.4,95,,5,i5-12450H,12th Generation Intel® Core™ i5 Processors,12,8,12.0
14,1.7,0,5,1000,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97121/intel-core-i57500t-processor-6m-cache-up-to-3-30-ghz/specifications.html,3.3,0,,4,i5-7500T,7th Generation Intel® Core™ i5 Processors,6,4,4.0
22,2.7,0,7,1000,Q2'13,https://www.intel.com/content/www/us/en/products/sku/75128/intel-core-i74800mq-processor-6m-cache-up-to-3-70-ghz/specifications.html,3.7,0,,3,i7-4800MQ,4th Generation Intel® Core™ i7 Processors,6,4,8.0
14,0.8,5,5,1000,Q3'19,https://www.intel.com/content/www/us/en/products/sku/196453/intel-core-i510310y-processor-6m-cache-up-to-4-10-ghz/specifications.html,4.1,9,,3,i5-10310Y,10th Generation Intel® Core™ i5 Processors,6,4,8.0
22,2.4,0,5,1000,Q3'13,https://www.intel.com/content/www/us/en/products/sku/75990/intel-core-i54258u-processor-3m-cache-up-to-2-90-ghz/specifications.html,2.9,0,,3,i5-4258U,4th Generation Intel® Core™ i5 Processors,3,2,4.0
14,2.4,35,5,1000,Q2'19,https://www.intel.com/content/www/us/en/products/sku/191075/intel-core-i59300h-processor-8m-cache-up-to-4-10-ghz/specifications.html,4.1,45,,4,i5-9300H,9th Generation Intel® Core™ i5 Processors,8,4,8.0
0,0.9,45,7,2000,Q2'24,https://www.intel.com/content/www/us/en/products/sku/239788/intel-core-ultra-7-processor-165hl-24m-cache-up-to-5-00-ghz/specifications.html,5.0,115,,5,165HL,Intel® Core™ Ultra processors (Series 1),24,16,22.0
22,2.5,0,7,1000,Q3'14,https://www.intel.com/content/www/us/en/products/sku/83504/intel-core-i74870hq-processor-6m-cache-up-to-3-70-ghz/specifications.html,3.7,0,,3,i7-4870HQ,4th Generation Intel® Core™ i7 Processors,6,4,8.0
7,4.4,35,5,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/96140/intel-core-i512500t-processor-18m-cache-up-to-4-40-ghz/specifications.html,4.4,74,,5,i5-12500T,12th Generation Intel® Core™ i5 Processors,18,6,12.0
22,2.4,0,3,1000,Q3'13,https://www.intel.com/content/www/us/en/products/sku/77778/intel-core-i34330te-processor-4m-cache-2-40-ghz/specifications.html,2.4,0,,3,i3-4330TE,4th Generation Intel® Core™ i3 Processors,4,2,4.0
14,0.8,7,3,1000,Q2'17,https://www.intel.com/content/www/us/en/products/sku/124977/intel-core-i37130u-processor-3m-cache-2-70-ghz/specifications.html,0.8,15,,4,i3-7130U,7th Generation Intel® Core™ i3 Processors,3,2,4.0
22,3.1,0,5,1000,Q3'13,https://www.intel.com/content/www/us/en/products/sku/75038/intel-core-i54440-processor-6m-cache-up-to-3-30-ghz/specifications.html,3.3,0,,3,i5-4440,4th Generation Intel® Core™ i5 Processors,6,4,4.0
22,3.4,0,3,1000,Q3'13,https://www.intel.com/content/www/us/en/products/sku/77480/intel-core-i34130-processor-3m-cache-3-40-ghz/specifications.html,3.4,0,,3,i3-4130,4th Generation Intel® Core™ i3 Processors,3,2,4.0
22,3.7,0,3,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/77493/intel-core-i34360-processor-4m-cache-3-70-ghz/specifications.html,3.7,0,,3,i3-4360,4th Generation Intel® Core™ i3 Processors,4,2,4.0
10,1.2,12,7,1000,Q3'20,https://www.intel.com/content/www/us/en/products/sku/208082/intel-core-i71185gre-processor-12m-cache-up-to-4-40-ghz/specifications.html,4.4,28,,4,i7-1185GRE,11th Generation Intel® Core™ i7 Processors,12,4,8.0
7,2.4,45,7,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/226055/intel-core-i712800he-processor-24m-cache-up-to-4-60-ghz/specifications.html,4.6,115,,5,i7-12800HE,12th Generation Intel® Core™ i7 Processors,24,14,20.0
0,1.2,15,7,1000,Q2'24,https://www.intel.com/content/www/us/en/products/sku/239787/intel-core-ultra-7-processor-155ul-12m-cache-up-to-4-80-ghz/specifications.html,4.8,57,,5,155UL,Intel® Core™ Ultra processors (Series 1),12,12,14.0
7,1.8,28,5,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232157/intel-core-i51340pe-processor-12m-cache-up-to-4-50-ghz/specifications.html,4.5,64,,5,i5-1340PE,13th Generation Intel® Core™ i5 Processors,12,12,16.0
7,4.1,35,3,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/223097/intel-core-i312100t-processor-12m-cache-up-to-4-10-ghz/specifications.html,4.1,69,,5,i3-12100T,12th Generation Intel® Core™ i3 Processors,12,4,8.0
14,2.9,35,5,1000,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97523/intel-core-i57440eq-processor-6m-cache-up-to-3-60-ghz/specifications.html,3.6,45,,4,i5-7440EQ,7th Generation Intel® Core™ i5 Processors,6,4,4.0
7,4.8,65,5,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/96149/intel-core-i512600-processor-18m-cache-up-to-4-80-ghz/specifications.html,4.8,117,,5,i5-12600,12th Generation Intel® Core™ i5 Processors,18,6,12.0
10,2.6,28,5,1000,Q1'21,https://www.intel.com/content/www/us/en/products/sku/196656/intel-core-i511300h-processor-8m-cache-up-to-4-40-ghz-with-ipu/specifications.html,4.4,35,,4,i5-11300H,11th Generation Intel® Core™ i5 Processors,8,4,8.0
14,1.0,25,5,1000,Q1'21,https://www.intel.com/content/www/us/en/products/sku/212272/intel-core-i511500t-processor-12m-cache-up-to-3-90-ghz/specifications.html,3.9,35,,4,i5-11500T,11th Generation Intel® Core™ i5 Processors,12,6,12.0
22,1.6,0,5,1000,Q3'13,https://www.intel.com/content/www/us/en/products/sku/75459/intel-core-i54200u-processor-3m-cache-up-to-2-60-ghz/specifications.html,2.6,0,,3,i5-4200U,4th Generation Intel® Core™ i5 Processors,3,2,4.0
22,1.7,0,7,850,Q3'13,https://www.intel.com/content/www/us/en/products/sku/76618/intel-core-i74610y-processor-4m-cache-up-to-2-90-ghz/specifications.html,2.9,0,,3,i7-4610Y,4th Generation Intel® Core™ i7 Processors,4,2,4.0
14,3.1,0,5,1000,Q2'20,https://www.intel.com/content/www/us/en/products/sku/203893/intel-core-i510500e-processor-12m-cache-up-to-4-20-ghz/specifications.html,4.2,0,,4,i5-10500E,10th Generation Intel® Core™ i5 Processors,12,6,12.0
10,1.1,12,5,1000,Q3'20,https://www.intel.com/content/www/us/en/products/sku/208081/intel-core-i51145g7e-processor-8m-cache-up-to-4-10-ghz/specifications.html,4.1,28,,4,i5-1145G7E,11th Generation Intel® Core™ i5 Processors,8,4,8.0
14,3.5,95,7,0,Q2'20,https://www.intel.com/content/www/us/en/products/sku/199325/intel-core-i710700kf-processor-16m-cache-up-to-5-10-ghz/specifications.html,5.1,125,,4,i7-10700KF,10th Generation Intel® Core™ i7 Processors,16,8,16.0
7,4.4,15,3,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/226263/intel-core-i31215u-processor-10m-cache-up-to-4-40-ghz/specifications.html,4.4,55,,5,i3-1215U,12th Generation Intel® Core™ i3 Processors,10,6,8.0
7,4.9,55,7,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232101/intel-core-i713650hx-processor-24m-cache-up-to-4-90-ghz/specifications.html,4.9,157,,5,i7-13650HX,13th Generation Intel® Core™ i7 Processors,24,14,20.0
14,2.3,35,5,950,Q3'15,https://www.intel.com/content/www/us/en/products/sku/88959/intel-core-i56300hq-processor-6m-cache-up-to-3-20-ghz/specifications.html,3.2,45,,4,i5-6300HQ,6th Generation Intel® Core™ i5 Processors,6,4,4.0
22,2.1,0,7,1000,Q3'13,https://www.intel.com/content/www/us/en/products/sku/76616/intel-core-i74600u-processor-4m-cache-up-to-3-30-ghz/specifications.html,3.3,0,,3,i7-4600U,4th Generation Intel® Core™ i7 Processors,4,2,4.0
22,3.0,0,3,1000,Q3'13,https://www.intel.com/content/www/us/en/products/sku/77770/intel-core-i34330t-processor-4m-cache-3-00-ghz/specifications.html,3.0,0,,3,i3-4330T,4th Generation Intel® Core™ i3 Processors,4,2,4.0
14,3.2,0,7,1000,Q2'18,https://www.intel.com/content/www/us/en/products/sku/134905/intel-core-i78700b-processor-12m-cache-up-to-4-60-ghz/specifications.html,4.6,0,,4,i7-8700B,8th Generation Intel® Core™ i7 Processors,12,6,12.0
10,2.2,35,5,1000,Q2'21,https://www.intel.com/content/www/us/en/products/sku/213805/intel-core-i511400h-processor-12m-cache-up-to-4-50-ghz/specifications.html,4.5,45,,4,i5-11400H,11th Generation Intel® Core™ i5 Processors,12,6,12.0
7,1.1,35,7,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232131/intel-core-i713700te-processor-30m-cache-up-to-4-80-ghz/specifications.html,4.8,35,,5,i7-13700TE,13th Generation Intel® Core™ i7 Processors,30,16,24.0
14,3.6,0,3,1000,Q4'17,https://www.intel.com/content/www/us/en/products/sku/126688/intel-core-i38100-processor-6m-cache-3-60-ghz/specifications.html,3.6,0,,4,i3-8100,8th Generation Intel® Core™ i3 Processors,6,4,4.0
7,4.4,28,3,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/226257/intel-core-i31220p-processor-12m-cache-up-to-4-40-ghz/specifications.html,4.4,64,,5,i3-1220P,12th Generation Intel® Core™ i3 Processors,12,10,12.0
14,2.5,9,7,1000,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97537/intel-core-i77660u-processor-4m-cache-up-to-4-00-ghz/specifications.html,4.0,15,,4,i7-7660U,7th Generation Intel® Core™ i7 Processors,4,2,4.0
22,2.9,0,7,1000,Q4'13,https://www.intel.com/content/www/us/en/products/sku/76349/intel-core-i74600m-processor-4m-cache-up-to-3-60-ghz/specifications.html,3.6,0,,3,i7-4600M,4th Generation Intel® Core™ i7 Processors,4,2,4.0
22,3.6,0,7,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/80806/intel-core-i74790-processor-8m-cache-up-to-4-00-ghz/specifications.html,4.0,0,,3,i7-4790,4th Generation Intel® Core™ i7 Processors,8,4,8.0
14,3.0,0,5,1000,Q2'18,https://www.intel.com/content/www/us/en/products/sku/140643/intel-core-i58500-processor-9m-cache-up-to-4-10-ghz-includes-intel-optane-memory-16gb/specifications.html,4.1,0,,4,i5-8500,8th Generation Intel® Core™ i5 Processors,9,6,6.0
0,0.7,28,5,2000,Q4'23,https://www.intel.com/content/www/us/en/products/sku/236848/intel-core-ultra-5-processor-125h-18m-cache-up-to-4-50-ghz/specifications.html,4.5,115,,5,125H,Intel® Core™ Ultra processors (Series 1),18,14,18.0
7,1.5,65,9,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/230499/intel-core-i913900-processor-36m-cache-up-to-5-60-ghz/specifications.html,5.2,219,,5,i9-13900,13th Generation Intel® Core™ i9 Processors,36,24,32.0
14,0.6,10,3,850,Q1'15,https://www.intel.com/content/www/us/en/products/sku/84695/intel-core-i35005u-processor-3m-cache-2-00-ghz/specifications.html,0.6,15,,3,i3-5005U,5th Generation Intel® Core™ i3 Processors,3,2,4.0
0,1.2,45,5,2000,Q2'24,https://www.intel.com/content/www/us/en/products/sku/239784/intel-core-ultra-5-processor-135hl-18m-cache-up-to-4-60-ghz/specifications.html,4.6,115,,5,135HL,Intel® Core™ Ultra processors (Series 1),18,14,18.0
0,0.7,9,7,1000,Q4'23,https://www.intel.com/content/www/us/en/products/sku/237508/intel-core-ultra-7-processor-164u-12m-cache-up-to-4-80-ghz/specifications.html,4.8,30,,5,164U,Intel® Core™ Ultra processors (Series 1),12,12,14.0
14,0.4,4,7,1000,Q3'19,https://www.intel.com/content/www/us/en/products/sku/196452/intel-core-i710510y-processor-8m-cache-up-to-4-50-ghz/specifications.html,4.5,9,,3,i7-10510Y,10th Generation Intel® Core™ i7 Processors,8,4,8.0
14,3.6,95,5,1000,Q1'21,https://www.intel.com/content/www/us/en/products/sku/212275/intel-core-i511600k-processor-12m-cache-up-to-4-90-ghz/specifications.html,4.9,125,,4,i5-11600K,11th Generation Intel® Core™ i5 Processors,12,6,12.0
22,3.0,0,5,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/80816/intel-core-i54590s-processor-6m-cache-up-to-3-70-ghz/specifications.html,3.7,0,,3,i5-4590S,4th Generation Intel® Core™ i5 Processors,6,4,4.0
14,2.5,0,9,0,Q1'21,https://www.intel.com/content/www/us/en/products/sku/212254/intel-core-i911900f-processor-16m-cache-up-to-5-20-ghz/specifications.html,5.2,0,,4,i9-11900F,11th Generation Intel® Core™ i9 Processors,16,8,16.0
0,0.9,28,7,2000,Q4'23,https://www.intel.com/content/www/us/en/products/sku/236851/intel-core-ultra-7-processor-165h-24m-cache-up-to-5-00-ghz/specifications.html,5.0,115,,5,165H,Intel® Core™ Ultra processors (Series 1),24,16,22.0
14,2.2,9,5,950,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97539/intel-core-i57260u-processor-4m-cache-up-to-3-40-ghz/specifications.html,3.4,15,,4,i5-7260U,7th Generation Intel® Core™ i5 Processors,4,2,4.0
7,1.8,15,7,1000,Q3'22,https://www.intel.com/content/www/us/en/products/sku/230905/intel-core-i71265ul-processor-12m-cache-up-to-4-80-ghz/specifications.html,4.8,15,,5,i7-1265UL,12th Generation Intel® Core™ i7 Processors,12,10,12.0
7,1.7,28,3,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/235072/intel-core-i31320pre-processor-12m-cache-up-to-4-50-ghz/specifications.html,4.5,28,,5,i3-1320PRE,13th Generation Intel® Core™ i3 Processors,12,8,12.0
14,0.8,7,3,1000,Q3'15,https://www.intel.com/content/www/us/en/products/sku/88180/intel-core-i36100u-processor-3m-cache-2-30-ghz/specifications.html,0.8,15,,4,i3-6100U,6th Generation Intel® Core™ i3 Processors,3,2,4.0
14,1.1,12,5,1000,Q3'18,https://www.intel.com/content/www/us/en/products/sku/193559/intel-core-i58365ue-processor-6m-cache-up-to-4-10-ghz/specifications.html,4.1,25,,4,i5-8365UE,8th Generation Intel® Core™ i5 Processors,6,4,8.0
14,1.3,12,7,1000,Q3'18,https://www.intel.com/content/www/us/en/products/sku/193554/intel-core-i78665ue-processor-8m-cache-up-to-4-40-ghz/specifications.html,4.4,25,,4,i7-8665UE,8th Generation Intel® Core™ i7 Processors,8,4,8.0
7,1.3,35,5,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232108/intel-core-i513500te-processor-24m-cache-up-to-4-50-ghz/specifications.html,4.5,35,,5,i5-13500TE,13th Generation Intel® Core™ i5 Processors,24,14,20.0
10,3.0,28,7,1000,Q1'21,https://www.intel.com/content/www/us/en/products/sku/196655/intel-core-i711370h-processor-12m-cache-up-to-4-80-ghz-with-ipu/specifications.html,4.8,35,,4,i7-11370H,11th Generation Intel® Core™ i7 Processors,12,4,8.0
22,2.0,0,3,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/81017/intel-core-i34120u-processor-3m-cache-2-00-ghz/specifications.html,2.0,0,,3,i3-4120U,4th Generation Intel® Core™ i3 Processors,3,2,4.0
22,2.7,0,5,1000,Q2'13,https://www.intel.com/content/www/us/en/products/sku/75468/intel-core-i54570te-processor-4m-cache-up-to-3-30-ghz/specifications.html,3.3,0,,3,i5-4570TE,4th Generation Intel® Core™ i5 Processors,4,2,4.0
22,2.6,0,7,1000,Q1'15,https://www.intel.com/content/www/us/en/products/sku/78934/intel-core-i74720hq-processor-6m-cache-up-to-3-60-ghz/specifications.html,3.6,0,,3,i7-4720HQ,4th Generation Intel® Core™ i7 Processors,6,4,8.0
14,2.2,9,7,1000,Q3'15,https://www.intel.com/content/www/us/en/products/sku/91163/intel-core-i76560u-processor-4m-cache-up-to-3-20-ghz/specifications.html,3.2,15,,4,i7-6560U,6th Generation Intel® Core™ i7 Processors,4,2,4.0
22,3.6,0,3,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/77491/intel-core-i34350-processor-4m-cache-3-60-ghz/specifications.html,3.6,0,,3,i3-4350,4th Generation Intel® Core™ i3 Processors,4,2,4.0
7,0.8,35,9,1000,Q1'24,https://www.intel.com/content/www/us/en/products/sku/236791/intel-core-i9-processor-14900t-36m-cache-up-to-5-50-ghz/specifications.html,5.1,106,,5,i9-14900T,Intel® Core™ i9 Processors (14th gen),36,24,32.0
14,3.6,0,3,1000,Q3'18,https://www.intel.com/content/www/us/en/products/sku/189980/intel-core-i38100b-processor-4m-cache-3-60-ghz/specifications.html,3.6,0,,4,i3-8100B,8th Generation Intel® Core™ i3 Processors,6,4,4.0
22,3.8,0,3,1000,Q3'14,https://www.intel.com/content/www/us/en/products/sku/77495/intel-core-i34370-processor-4m-cache-3-80-ghz/specifications.html,3.8,0,,3,i3-4370,4th Generation Intel® Core™ i3 Processors,4,2,4.0
14,0.6,3,5,950,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97461/intel-core-i57y57-processor-4m-cache-up-to-3-30-ghz/specifications.html,3.3,7,,3,i5-7Y57,7th Generation Intel® Core™ i5 Processors,4,2,4.0
7,2.2,125,9,1000,Q4'22,https://www.intel.com/content/www/us/en/products/sku/230496/intel-core-i913900k-processor-36m-cache-up-to-5-80-ghz/specifications.html,5.4,253,,5,i9-13900K,13th Generation Intel® Core™ i9 Processors,36,24,32.0
14,1.6,25,9,1000,Q2'19,https://www.intel.com/content/www/us/en/products/sku/191044/intel-core-i99900t-processor-16m-cache-up-to-4-40-ghz/specifications.html,4.4,35,,4,i9-9900T,9th Generation Intel® Core™ i9 Processors,16,8,16.0
22,1.6,0,5,850,Q3'13,https://www.intel.com/content/www/us/en/products/sku/76612/intel-core-i54300y-processor-3m-cache-up-to-2-30-ghz/specifications.html,2.3,0,,3,i5-4300Y,4th Generation Intel® Core™ i5 Processors,3,2,4.0
14,2.6,35,7,1000,Q2'19,https://www.intel.com/content/www/us/en/products/sku/191047/intel-core-i79850h-processor-12m-cache-up-to-4-60-ghz/specifications.html,4.6,45,,4,i7-9850H,9th Generation Intel® Core™ i7 Processors,12,6,12.0
